Section Name,Item Name,Comment Name,Comment Text,"Comment Type (info, limit, defect)","Category (-1: Low, 0: Med, 1: High)",Multiple Choice Options (comma-separated),"Unit Type Options (numeric answers only, comma-separated)",Recommendation (from list),Order (w/i item),"Answer Type (boolean, checkbox, date, number, range, text)",Default Value,"Default Value 2 (for ""range"" types)","Default Unit Type (for ""number"" and ""range"" types)",Default Location,Default Estimate Min,Default Estimate Max,Locked,Simple Format,Disable Photos,Uses,Default Photo 1,Default Photo 1 Caption,Default Photo 2,Default Photo 2 Caption,Default Photo 3,Default Photo 3 Caption,Default Photo 4,Default Photo 4 Caption,Default Photo 5,Default Photo 5 Caption,Default Photo 6,Default Photo 6 Caption,Default Photo 7,Default Photo 7 Caption,Default Photo 8,Default Photo 8 Caption,Default Photo 9,Default Photo 9 Caption,Default Photo 10,Default Photo 10 Caption,Last Modified
Roof Structure,Conventional Roof Framing,Hip or valley sagging,Hip or valley roof rafters sagged. You should consult with a qualified contractor to gain an idea of options and costs for installation of additional support/stabilization.,defect,1,,,carpenter,8,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/397/original/conventional_framing.png?1737480008,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:08
Roof Structure,Roof Framing Hardware &amp; fasteners,Hurricane clips: none installed,"No hurricane clips were installed to connect roof framing to the exterior walls. The roof structure will be less resistant to wind uplift forces than a roof with huricane clips installed. Although this may have been common when the home was origianlly built, hurricane clips are now required for new homes in this area.",defect,0,,,,16,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Attic/Roof Structure Ventilation,Ignition barrier: none installed,"Although the attic was configured as part of the thermal envelope with sprayed foam insulation installed, no ignition barrier (such as drywall) was installed over the foam. This condition is a potential fire hazard and should be corrected by a qualified drywall contractor.",defect,0,,,drywall,11,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,Intake vents: none installed,"No air intake vents were installed in the attic. Intake vents are ventilation devices installed low in the attic roof that introduce cool air to the attic to replace hot air exhausted through ventilation devices installed high in the roof. This airflow through the attic removes excessive heat and moisture. Without a fresh air intakes installed low in the roof, the existing ventilation devices are relatively ineffective. Intake ventilation devices should be installed low in the roof to improve overall attic ventilation. All work should be performed by a qualified contractor.",defect,0,,,pro,12,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,"Intake vents: none, vaulted ceiling","No air intake vents were installed in the vaulted roof structure at the time of the inspection. Intake vents are ventilation devices installed low in the roof structure that introduce cool air to the rafter bays to replace hot air exhausted through ventilation devices installed high in the roof. This airflow through the rafter bays removes excessive heat and moisture. Without a fresh air intakes installed low in the roof, the ventilation devices installed high in the roof are relatively ineffective. Intake ventilation devices should be installed low in the roof to improve overall attic ventilation. All work should be performed by a qualified contractor.",defect,0,,,pro,13,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,Kitchen range hood exhaust vent discharges into attic,The kitchen range exhaust vent discharged into the attic space. This condition is improper and will introduce grease and excessive amounts of moisture to the attic space. Grease deposited into the attic is a potential fire hazard. Accumulation of excessive moisture may result in damage to home materials from decay or encourage the growth of microbes such as mold. Range exhaust vent ducts should discharge to the home exterior. Corrections should be made as necessary by a qualified  contractor.,defect,0,,,pro,14,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,Laundry room exhaust fan duct discharges into attic,Exhaust fan ducts from the laundry room discharged into the attic space. Any such fan should discharge to the home exterior because the high moisture content of discharge air may cause the development of microbial growth. The laundry room exhaust duct should discharge to the home exterior. The Inspector recommends correction by a qualified contractor.,defect,0,,,pro,15,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,Laundry room exhaust fan duct disconnected in the attic,A laundry room exhaust vent visible in the attic had become disconnected and may exhaust excessive amounts of moisture into the attic. Excessive moisture deposited into the attic may result in damage to home materials from decay or encourage the growth of microbes such as mold. The laundry room exhaust duct should be reconnected.,defect,0,,,pro,16,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,"Mold: discoloration, localized ","The attic had areas of discoloration that appeared to be microbial growth, possibly mold. Confirming the presence of mold would require laboratory analysis. This condition indicates elevated moisture levels in the attic. To avoid potential damage to home materials or the development of unhealthy conditions related to mold, the source of moisture should be identified and the condition corrected. Work should be performed by a qualified contractor.",defect,0,,,pro,17,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,"Mold: discoloration, widespread","The attic exhibited widespread discoloration that appeared to be microbial growth, possibly mold. Confirming the presence of mold would require laboratory analysis. This condition indicates elevated moisture levels in the attic. To avoid potential damage to home materials or the development of unhealthy conditions related to mold, the source of moisture should be identified and the condition corrected. Work should be performed by a qualified contractor.",defect,0,,,pro,18,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Roof Sheathing,No gap between sheathing panels- new,"No gap was left between roof sheathing panels. The manufacturers recommend leaving a 1/8th-inch gap between panels to allow for moisture-related expansion. Although rare, this condition has the potential to cause bowing or buckling of roof sheathing.",defect,0,,,,13,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Attic/Roof Structure Ventilation,Non-vented design,"The attic was not ventilated. A design was used in which the attic walls and underside of the roof were insulated, and the attic space contained conditioned air, just like the living space.",limit,,,,pro,0,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:05
Roof Structure,Attic/Roof Structure Ventilation,"Non-vented design, asphalt shingle warranty OK","The attic was not ventilated. A design was used in which insulation is applied to the underside of the roof and the attic space contains conditioned air, just like the living space. These designs can out-perform ventilated attics when used in an appropriate climate and properly designed and constructed.
Evaluating or predicting it's performance exceeds the scope of the General Home Inspection. This condition will not void the manufacturer's warranty of most asphalt-based roof-covering materials.",limit,,,,pro,1,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:05
Roof Structure,Conventional Roof Framing,"Overframe valley jack decay, repair roof leakage",The overframe valley jacks exhibited advanced decay (rot) beneath the valley. This is typically the result of long-term roof leakage at the valley. This condition weakens the connection between the overframe roof and the main roof. Roofing materials at the valley were in poor condition. Repairs should be made as necessary by a qualified contractor.,defect,0,,,pro,9,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/398/original/overframe_1.jpg?1737480008,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:08
Roof Structure,Conventional Roof Framing,"Overframe valley jack decay, roofing repaired","The overframe valley jacks exhibited advanced decay (rot) beneath the valley. This is typically the result of long-term roof leakage at the valley. Roofing materials at the valley appeared to be in good condition, indicating that repairs had been made. This condition weakens the connection between the overframe roof and the main roof. Consider having an evaluation performed by a qualified contractor to provide advice on the need for structural repairs.",defect,0,,,,10,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/399/original/overframe_1.jpg?1737480008,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:08
Roof Structure,Conventional Roof Framing,"Purlin bears on ceiling joists, strongback installed","Braces of the purlin assembly providing additional support to rafters were installed in a manner that transferred the roof load to a strongback supported at both ends, but that also rested upon ceiling joists. This condition has the potential to cause ceiling joists to sag. No joist sagging was observed, indicating that the strongback has been structurally adequate.",defect,-1,,,,11,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:08
Roof Structure,Conventional Roof Framing,Purlin bears on sagging ceiling joists,Bracing of the purlin system designed to support rafters was installed in a manner that transferred the roof load to ceiling joists. Purlin braces should rest on top of a bearing wall.  This condition has caused ceiling joists to sag. Sagging will probably worsen over time unless steps are taken to correct this condition. An evaluation and any necessary work should be performed by a qualified contractor.,defect,0,,,carpenter,12,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/400/original/purlin_illustrated.png?1737480008,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:08
Roof Structure,Conventional Roof Framing,"Purlin system: poor design, localized failures","A purlin assembly installed to help support roof rafters was poorly designed and installed and had failed in areas, resulting in sagging of the roof rafters in these areas. You should consult with a qualified contractor to discuss options and costs for replacement.This image shows a properly designed and installed purlin system.",defect,1,,,carpenter,13,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/401/original/purlin_illustrated.png?1737480009,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:08
Roof Structure,Conventional Roof Framing,"Purlin system: poor work, localized sagging",Non-workmanlike efforts to support sagging rafters was visible. This condition has resulted in localized sagging in the roof. You may extend the service life of the roof framing by having stabilization components installed by a qualified contractor.,defect,1,,,carpenter,14,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/402/original/purlin_illustrated.png?1737480009,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:09
Roof Structure,Roof Sheathing,Radiant barrier sheathing installed,Radiant barrier roof sheathing was installed. Radiant barrier sheathing consists of a foil-type material bonded to the underside of the roof sheathing panels. It's purpose is to reflect heat to help reduce cooling costs.,info,,,,pro,1,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Sheathing,Radiant barrier sheathing: potential fire hazard,The building had radiant barrier roof sheathing installed. Radiant barrier sheathing consists of a foil-type material bonded to the underside of the roof sheathing panels. It's purpose is to reflect heat to help reduce cooling costs. Recent studies by forensic engineering company McDowell Owens indicates that this product may be a potential fire hazard. Information about this issue is available: Radiant Barrier Sheathing: Potential Fire Hazard,defect,0,,,,14,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Conventional Roof Framing,Rafter fastening inadequate,Rafters were inadequately fastened. An evaluation and work as necessary should be performed by a qualified contractor.,defect,0,,,carpenter,15,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:09
Roof Structure,Roof Framing Hardware &amp; fasteners,Rafter fastening inadequate,Rafters were inadequately fastened. An evaluation and any necessary work should be performed by a qualified framing contractor.,defect,0,,,carpenter,17,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Conventional Roof Framing,Rafter ties improperly installed,Rafter ties were improperly installed. You should consult with a qualified contractor to gain an idea of options and costs for correction.,defect,0,,,carpenter,25,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/407/original/rafter_ties.jpg?1737480010,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:10
Roof Structure,Conventional Roof Framing,Rafter ties poorly fastened,Rafter ties in the roof structure were inadequately fastened. This condition may allow premature failure of the roof structure. Additional fasteners should be installed as needed a qualified framing contractor.,defect,0,,,carpenter,26,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/408/original/rafter_ties.jpg?1737480011,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:11
Roof Structure,Conventional Roof Framing,Rafter ties too high- OK,"Rafter ties were installed too high in the roof structure. Rafter ties should be installed in the lower third of the roof structure to be effective in preventing the exterior walls from spreading and ridge from sagging. No failure was observed that appeared to be related to this condition. Because of the age of the home, if this condition were such that it would cause failure, failure would likely have been apparent by the time of the inspection.",defect,-1,,,carpenter,27,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/409/original/rafter_ties.jpg?1737480011,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:11
Roof Structure,Conventional Roof Framing,"Rafter ties too high, ridge sags","Rafter ties were installed too high in the roof structure. Rafter ties should be installed in the lower third of the roof structure to be effective in preventing the exterior walls from spreading and ridge from sagging. Some wall spreading and ridge sagging was apparent. Unless this condition is corrected, sagging will worsen with time. You should consult with a qualified framing contractor to discuss options and cost for correction.",defect,0,,,carpenter,28,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/410/original/rafter_ties.jpg?1737480011,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:11
Roof Structure,Conventional Roof Framing,Rafter: poor top cut nailing,"Rafters were inadequately nailed where they connected to the ridge, reducing the structural integrity of connection to the ridge. Additional nails should be installed as necessary.",defect,0,,,carpenter,16,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/403/original/top___seat_cuts.png?1737480009,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:09
Roof Structure,Conventional Roof Framing,Rafters improperly spliced,"Some rafters were not continuous from top to bottom but had been improperly spliced. A contractor evaluation should be performed, and repairs/corrections made as necessary.",defect,0,,,carpenter,17,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:09
Roof Structure,Conventional Roof Framing,Rafters sag,"Rafters sagged. Over time, rafters have deflected under the weight they must support. You should consult with a qualified contractor to discuss options and costs for additional roof framing support/stabilization.",defect,0,,,carpenter,18,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:09
Roof Structure,Conventional Roof Framing,"Rafters sag,  severe, poor design",Severe sagging of the roof rafters appeared to be the result of inadequate roof structural design. You should consult with a qualified framing contractor to gain an idea of options and costs for correction or stabilization.,defect,1,,,carpenter,21,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:09
Roof Structure,Conventional Roof Framing,"Rafters sag, older home","Rafters sagged. Methods and materials used in the roof framing, while not acceptable by modern standards, were typical of methods and materials commonly used when the home was originally constructed. You should consult with a qualified contractor to discuss the necessity, options, and costs for correction or stabilization.",defect,1,,,carpenter,19,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:09
Roof Structure,Conventional Roof Framing,"Rafters sag, poor framing",The rafters exhibited moderate sagging. You should consult with a qualified contractor to gain an idea of options and costs for correction or stabilization of this condition.,defect,0,,,carpenter,20,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:09
Roof Structure,Conventional Roof Framing,Rafters: seat cuts bad,"Seat cuts of rafters where they rested on the exterior walls were badly cut, make a worse structural connection than proper seat cuts, and are examples of poor quality work. This condition did not appear serious enough to justify the expense of correction.",defect,-1,,,carpenter,22,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/404/original/rafterseatcutsimple.png?1737480010,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:09
Roof Structure,Conventional Roof Framing,Rafters: top cuts bad,Top (plumb) cuts where rafters connected to the ridge were badly cut and fit poorly. This condition significantly reduces the strength of these connections. An evaluation should be performed by a qualified framing contractor to provide advice on the need- and cost- for correction.,defect,0,,,carpenter,23,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/405/original/rafterseatcutsimple.png?1737480010,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:10
Roof Structure,Conventional Roof Framing,Rafters: top cuts bad- OK,"Top (plumb) cuts where rafters connected to the ridge were badly cut and fit poorly. Although this condition reduces the strength of these connections, structurally, it did not appear not serious enough to require correction, but is poor quality work.",defect,-1,,,,24,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/406/original/rafterseatcutsimple.png?1737480010,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:10
Roof Structure,Conventional Roof Framing,Ridge sags and walls bow out,The ridge sagged and the exterior walls bowed out. This condition is typical of inadequate roof framing and may worsen unless action is taken. You should consult with a qualified contractor to gain an idea of options and costs for stabilization or correction.,defect,1,,,carpenter,29,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/411/original/sagging_ridge_1.jpg?1737480012,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:11
Roof Structure,Conventional Roof Framing,Ridge sags: inadequate framing,"The ridge sagged visibly. This is typically caused by inadequate framing design or construction, or by framing component failure. You should consult with a qualified framing contractor to discuss methods and costs for correction/stabilization of the roof structure.",defect,1,,,carpenter,30,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/412/original/sagging_ridge_1.jpg?1737480012,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Conventional Roof Framing,Ridge sags: no rafter ties,"The ridge sagged visibly. This appeared to be caused by lack of rafter ties in the roof structure, meaning that no framing members (rafter ties) were installed to connect the bottoms of opposing rafter pairs. You should consult with a qualified framing contractor to discuss methods and costs for correction/stabilization of the roof structure.",defect,1,,,carpenter,31,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/413/original/rafter_ties.jpg?1737480012,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Conventional Roof Framing,Ridge: structural ridge sags- SE,"The structural ridge sagged. A ""structural ridge"" is one designed to support the weight of the roof structure with minimal- or no- midspan support. A properly designed, built, and installed structural ridge should exhibit no sagging. This condition should be evaluated by a structural engineer.",defect,1,,,structural,32,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/414/original/structural_ridge_roof.jpg?1737480012,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Attic/Roof Structure Ventilation,Roof (turtle) vents: missing/damaged screens,"Roof vents had missing or damaged screens designed prevent entry by insects, birds, squirrels, and other pests. The screens or vents should be replaced by a qualified roofing contractor.",defect,0,,,roof,19,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,Roof (turtle) vents: uncut underlayment,"Underlayment installed on the roof deck had not been cut out at the roof vents to allow airflow necessary for attic space ventilation. This condition will greatly reduce the quality of roof structure ventilation, increasing cooling costs, and reducing comfort levels. Underlayment should be cut out as necessary.",defect,0,,,pro,20,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Conventional Roof Framing,Roof framing disclaimer,"The inspector is not an architect or structural engineer. Inspection of roof framing is limited to identification of common, readily visible, substantial deficiencies. Any comments on design or engineering deficiencies are based on the inspector's past experience and should be confirmed by a qualified specialist.",limit,,,,pro,0,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Conventional Roof Framing,Roof framing method,,info,,"Conventional framing, Conventional framing w/engineered lumber, Roof trusses/conventional combination",,pro,2,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:07
Roof Structure,Conventional Roof Framing,"Roof framing: broken, damaged, or missing","Broken, damaged or missing framing components visible in the attic may affect the structural integrity of the roof. An evaluation and any necessary repairs should be performed by a qualified framing contractor.",defect,1,,,carpenter,33,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Conventional Roof Framing,Roof framing: drunken sailor and a prom queen,The roof appeared to have been framed by a drunken sailor and a prom queen. An evaluation and work as necessary should be performed by a qualified contractor.,defect,1,,,carpenter,34,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Conventional Roof Framing,Roof framing: methods typical of low-quality,Methods used in building the conventionally-framed roof structure were typical of lower quality homes.,defect,0,,,pro,36,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Conventional Roof Framing,Roof framing: methods/materials typical of low-quality,Methods and materials used in building the conventionally-framed roof structure were typical of lower quality homes.,defect,0,,,pro,35,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Conventional Roof Framing,Roof framing: not engineered,"Some roof framing did not appear to have been built to engineered specifications. Such framing may be inadequate to support the structural loads to which it may be exposed. For safety reasons, an evaluation and any necessary work should be performed by a qualified framing contractor.",defect,0,,,carpenter,37,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Conventional Roof Framing,Roof framing: not engineered- SE,"Some roof framing did not appear to have been built to engineered specifications. Such framing may be inadequate to support the structural loads to which it may be exposed. For safety reasons, an evaluation should be performed by a structural engineer.",defect,0,,,structural,39,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Conventional Roof Framing,"Roof framing: not engineered, OK",Some roof framing did not appear to have been built to engineered specifications. No evidence of failure was visible at the time of construction and these areas did not appear to be a structural concern.,defect,-1,,,,38,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Conventional Roof Framing,Roof framing: old framing typical,"Methods and materials used in the roof framing, while not acceptable by modern standards, were typical of methods and materials commonly used when the home was originally constructed.",defect,0,,,pro,40,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Conventional Roof Framing,Roof framing: purlin system installed,Rafters were supported by purlins. Purlins are a system of bracing designed to provide additional support to rafters to prevent sagging. They consist of horizontal strongbacks fastened to the underside of rafters and supported by braces that bear on the tops of walls.,info,,,,pro,3,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/396/original/purlin_system.png?1737480007,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:07
Roof Structure,Roof Sheathing,"roof sheathing  sheathing: areas, normal moisture, roofing intact","Discolored roof sheathing visible in the attic is typically caused by roof leakage. Moisture meter testing of sheathing revealed normal moisture levels. Roofing above these areas appeared to be in good condition, indicating that the source of leakage has been corrected.",defect,-1,,,,15,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Sheathing,roof sheathing  sheathing: elevated moisture indicated recent leakage,Discolored roof sheathing was visible in the attic. Testing of these areas with a moisture meter revealed elevated moisture levels indicating recent roof leakage. The source of the leakage should be identified and corrected by a qualified roofing contractor before it causes damage from decay.,defect,0,,,roof,16,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Sheathing,Roof Sheathing Material,,info,,"3/8-inch plywood, 1/2-inch plywood, 5/8-inch plywood, 3/4-inch plywood, 1/2-inch oriented strand board (OSB), Random width wood boards, Wood boards overlaid w/1/2-inch plywood, Wood boards overlaid with oriented strand board (OSB), Spaced 1x4 boards, Spaced 1x6 boards, Radiant barrier sheathing",,pro,2,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Attic/Roof Structure Ventilation,Roof Structure Ventilation,,info,,"Continuous ridge and soffit vents, Continous ridge vents, Soffit vents, Individual roof vents, Gable vents, Thermostat-controlled fan, Turbine vents, Whole-house fan",,pro,1,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:05
Roof Structure,Attic/Roof Structure Ventilation,"Soffit vents blocked, all",All soffit vents were blocked by thermal insulation. This condition will prevent air from flowing through the roof structure to exhaust heat and moisture to the exterior. The thermal insulation should be pulled back to allow proper airflow and improve roof structure ventilation.,defect,0,,,insulation,21,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,"Soffit vents blocked, some",Some soffit vents were blocked by thermal insulation. This condition will reduce the amount of air flowing through the roof structure to exhaust heat and moisture to the exterior. The thermal insulation should be pulled back from any blocked vents to allow proper airflow and improve roof structure ventilation. Work should be performed by a qualified contractor.,defect,-1,,,insulation,22,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,Soffit vents only,Soffit vents alone were provided to ventilate the roof structure. Soffit vents provide a fresh air intake designed to allow cool air to flow into the roof structure to replace hot air that is exhausted through other ventilation devices installed higher in the roof. No ventilation devices were installed higher in the roof. Soffit vents alone will not provide the necessary airflow through the roof structure. Exhaust vents of some type should be installed high in the roof by a qualified roofing contractor.,defect,0,,,roof,24,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Attic/Roof Structure Ventilation,"Soffit vents, none installed","No soffit vents were installed. Soffit vents are installed to provide a fresh air intake that introduces air to the roof structure that is typically exhausted through other ventilation devices installed higher in the roof. Without a fresh air intakes installed low in the roof, the existing ventilation system is not very effective. Some type of ventilation devices should be installed low in the roof to improve roof structure ventilation. All work should be performed by a qualified roofing contractor.",defect,0,,,pro,23,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:06
Roof Structure,Roof Sheathing,"Stained sheathing: normal moisture, test for leakage","Discoloration of areas of roof sheathing in the attic is typical of roof leakage. Moisture meter testing of sheathing revealed normal moisture levels, indicating that either the source of the leak had been repaired or that recent precipitation levels have been insufficient to cause leakage. Consider having roof leak testing performed to better determine the potential for future leakage.",defect,0,,,roof,17,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Attic/Roof Structure Ventilation,Thermostatically-controlled fan,The attic fan was activated by a thermostat and was not inspected. It appeared to be in serviceable condition. You should ask the seller about it's operation.,limit,,,,pro,2,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:05
Roof Structure,Roof Trusses,Truss installation poor,Roof trusses were poorly installed. Have them evaluated by a qualified framing contractor.,defect,0,,,carpenter,11,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Truss roof,The roof was framed using manufactured roof trusses. Roof trusses should never be cut or structurally altered in any way. Using the truss interior attic area for storage may place improper structural loads on parts of the trusses not designed to support those loads and should be avoided.,info,,,,pro,0,boolean,,,,,10,1000,,,,0,https://cdn.spectora.com/default_photos/images/003/954/415/original/truss_roof.png?1737480013,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:12
Roof Structure,Roof Trusses,Truss roof hardware: improper installation,Hardware connecting roof trusses visible in the attic appeared to be improperly installed. Hardware has specific connection and fastening requirements and failure to adhere to these requirements may seriously affect the structural integrity of the home. This condition should be evaluated- and any necessary correction made- by a qualified framing contractor.,defect,0,,,carpenter,16,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
Roof Structure,Roof Trusses,Truss roof: connector fasteners wrong type,Fasteners used to fasten metal connectors in connecting roof truss components appeared to be the wrong type for that particular application. Metal connectors must be fastened with specified fasteners to perform as designed. This condition could potentially result in serious structural failure. Have this condition evaluated by a structural engineer. Any corrections should be made by a qualified framing contractor.,defect,0,,,structural,12,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:13
